-1.103981658816337585e-01,-3.029698878526687622e-02,-1.368414610624313354e-01,-1.524381246417760849e-02,-3.428076207637786865e-02,-6.988903135061264038e-02,-1.313211321830749512e-01,-5.841641128063201904e-02,-1.666498780250549316e-01,-1.445114016532897949e-01,-4.917375743389129639e-02,-3.135852143168449402e-02,-4.113069176673889160e-02,-2.092108428478240967e-01,-8.953255414962768555e-02,-1.754579134285449982e-02,-9.286423772573471069e-02,-5.982439592480659485e-02,-7.964819669723510742e-02,-2.894897013902664185e-02
-1.128801032900810242e-01,-2.427786439657211304e-01,-1.405424326658248901e-01,-3.183564916253089905e-02,-5.841080099344253540e-02,-9.274161607027053833e-02,-6.476493179798126221e-02,-2.287712991237640381e-01,-1.524092853069305420e-01,-6.232382729649543762e-02,-1.663260161876678467e-01,-7.919772714376449585e-02,-1.789637655019760132e-01,-6.600464880466461182e-02,1.339868903160095215e-01,-2.042218856513500214e-02,-1.032399684190750122e-01,-3.757523745298385620e-02,-5.646508187055587769e-02,-7.020638883113861084e-02
-2.099407911300659180e-01,-1.313226372003555298e-01,-5.523739755153656006e-02,-1.236359961330890656e-02,-6.782180070877075195e-02,-7.396506518125534058e-02,-1.427195966243743896e-01,-2.314651198685169220e-02,-1.275648176670074463e-01,-2.838175371289253235e-02,-4.934550821781158447e-02,-7.804729789495468140e-02,-1.644057780504226685e-02,-1.646830290555953979e-01,7.271727919578552246e-02,-1.730648428201675415e-02,-1.702335327863693237e-01,-1.587260663509368896e-01,-3.346651419997215271e-02,-1.647708564996719360e-01
-5.887029226869344711e-03,-1.659202128648757935e-01,-1.073647886514663696e-01,-3.287789970636367798e-02,-9.346127510070800781e-02,-1.173804774880409241e-01,-2.481774091720581055e-01,4.172080662101507187e-03,-9.936956316232681274e-02,-1.579887792468070984e-02,-1.098899245262145996e-01,-9.137336909770965576e-02,1.954474253579974174e-03,-6.528884917497634888e-02,4.081204824615269899e-04,4.322886466979980469e-03,-1.504050046205520630e-01,-3.382147476077079773e-02,-2.102710865437984467e-02,-1.348325144499540329e-02
-1.210161074995994568e-01,-8.447837829589843750e-02,-1.577109694480895996e-01,-2.634592354297637939e-02,-1.137093529105186462e-01,-5.193693190813064575e-02,-4.060324281454086304e-02,-3.505237400531768799e-02,-4.618511348962783813e-02,-1.120382100343704224e-01,-3.808987885713577271e-02,-1.724319010972976685e-01,-7.482275366783142090e-02,-1.074176877737045288e-01,3.818701952695846558e-02,-6.759082525968551636e-02,-6.850919127464294434e-02,-2.191388159990310669e-01,-1.314168274402618408e-01,-1.398392468690872192e-01
-1.674313098192214966e-01,-2.374634146690368652e-01,-6.599771976470947266e-02,-2.061306089162826538e-01,-1.350520364940166473e-02,-1.450907886028289795e-01,-1.186627820134162903e-01,-3.502886742353439331e-02,-1.080126240849494934e-01,-6.215463578701019287e-02,-8.947765082120895386e-02,-3.130426257848739624e-02,-6.313782930374145508e-02,-3.149308264255523682e-02,-7.021134346723556519e-02,-6.756394356489181519e-02,-2.282622456550598145e-01,-4.613705724477767944e-02,-8.237972855567932129e-02,-5.934102833271026611e-02
-3.872969001531600952e-02,-9.433557093143463135e-02,-2.440161705017089844e-01,-7.199630886316299438e-02,-4.292649682611227036e-03,-6.548693031072616577e-02,-4.766524210572242737e-02,-8.908047527074813843e-02,-4.168182238936424255e-02,-9.701398760080337524e-02,-1.489486992359161377e-01,-1.776981353759765625e-01,-6.012550741434097290e-02,-4.863664135336875916e-02,-5.033066263422369957e-04,-9.655566513538360596e-02,-4.987438768148422241e-02,-2.193955928087234497e-01,-7.457061111927032471e-02,-7.725219428539276123e-02
-2.237107045948505402e-02,-1.261658072471618652e-01,-2.624391205608844757e-02,-2.436270564794540405e-02,-1.260136906057596207e-02,-1.447180807590484619e-01,-8.165389299392700195e-02,-1.194603927433490753e-02,-1.413708180189132690e-01,-2.517723478376865387e-02,-2.313522696495056152e-01,-5.735209584236145020e-02,-5.223502591252326965e-02,-7.728490978479385376e-02,-2.022901736199855804e-02,-1.464053392410278320e-01,-1.602598726749420166e-01,-7.516321539878845215e-02,-3.434233367443084717e-02,-2.285590954124927521e-02
-1.113085635006427765e-02,-2.927164360880851746e-02,-6.610678136348724365e-02,-3.435589745640754700e-02,7.965131662786006927e-03,-3.078280761837959290e-02,-1.192005425691604614e-01,-1.223205626010894775e-01,-4.462058842182159424e-02,-1.699123978614807129e-01,-8.649192005395889282e-02,-2.541164681315422058e-02,-1.554915402084589005e-02,-1.253430396318435669e-01,4.022823274135589600e-02,-5.810602754354476929e-02,-1.907704919576644897e-01,-1.493267901241779327e-02,-6.927274167537689209e-02,-5.858925729990005493e-02
-1.383910924196243286e-01,-4.818888381123542786e-02,-3.161954134702682495e-02,-3.206182271242141724e-02,6.338835810311138630e-04,-2.051615267992019653e-01,-6.491991132497787476e-02,-1.649626046419143677e-01,-1.017886921763420105e-01,-3.046256676316261292e-02,-1.191769912838935852e-01,-2.696855738759040833e-02,-1.093879863619804382e-01,-1.024295613169670105e-01,7.453105598688125610e-02,-1.507250685244798660e-02,-1.165336742997169495e-01,-2.068533375859260559e-02,-1.315636485815048218e-01,-1.450339108705520630e-01
-6.446140259504318237e-02,-4.358384013175964355e-02,-1.109356880187988281e-01,-4.682457819581031799e-02,-1.788109168410301208e-02,-1.992267370223999023e-02,-5.408824235200881958e-02,-1.819768361747264862e-02,-2.086170017719268799e-02,-1.343546807765960693e-01,-1.063153296709060669e-01,-7.835501432418823242e-02,-6.494971364736557007e-02,-7.761666923761367798e-02,-1.223403662443161011e-01,-1.659892946481704712e-01,-2.295685112476348877e-01,-8.932736515998840332e-02,-3.671037405729293823e-02,-1.907617226243019104e-02
6.318679079413414001e-04,-1.472099125385284424e-01,-2.085699327290058136e-02,2.340616425499320030e-03,-1.089296713471412659e-01,-2.182200923562049866e-02,-2.659902907907962799e-02,-2.446923404932022095e-02,-9.898821264505386353e-02,-1.287472844123840332e-01,-1.009144857525825500e-01,-1.830280199646949768e-02,2.371042966842651367e-03,-3.095527738332748413e-02,5.413002520799636841e-02,-7.425785064697265625e-03,-2.188405580818653107e-02,-7.875360548496246338e-03,-4.044350236654281616e-02,-7.733776420354843140e-02
-1.001465767621994019e-01,-1.294869929552078247e-02,-1.163682341575622559e-02,-5.073231644928455353e-03,-8.548282785341143608e-04,-1.824616938829421997e-01,-1.094465479254722595e-01,-5.856958776712417603e-02,-7.324747741222381592e-02,-1.456475257873535156e-02,-1.176767721772193909e-01,-1.287341862916946411e-01,-1.062697824090719223e-02,-1.580679975450038910e-02,4.073137044906616211e-02,-9.831499308347702026e-03,-8.652912825345993042e-02,-3.900133073329925537e-02,-4.490166902542114258e-02,-1.415657252073287964e-01
-4.668173193931579590e-02,-2.888283319771289825e-02,-2.740194089710712433e-02,-3.032385371625423431e-02,-2.499392442405223846e-02,-3.001198358833789825e-02,-2.339601889252662659e-02,-8.641555160284042358e-02,-3.082469291985034943e-02,-1.538296788930892944e-01,-6.626873463392257690e-02,-8.497437089681625366e-02,-7.533243298530578613e-02,-5.227800086140632629e-02,-1.148992702364921570e-01,-8.396597206592559814e-02,-2.813852764666080475e-02,-7.743379473686218262e-02,-1.155184879899024963e-01,-2.371188811957836151e-02
-1.116155236959457397e-01,-1.765851490199565887e-02,-9.516826830804347992e-03,-3.221420943737030029e-02,-1.334291398525238037e-01,-8.074875921010971069e-02,-4.602685570716857910e-02,2.016042126342654228e-03,-1.478545665740966797e-01,-1.039270777255296707e-02,-1.369695067405700684e-01,-8.164505474269390106e-03,-8.959899842739105225e-02,-1.125166118144989014e-01,-2.904854528605937958e-02,-4.751757904887199402e-02,-1.430556271225214005e-02,-2.048199065029621124e-02,-5.347940325736999512e-02,-8.095022290945053101e-03
-1.132816150784492493e-01,-1.326098740100860596e-01,-2.934312820434570312e-02,3.129859687760472298e-03,-4.172480106353759766e-02,-1.429123133420944214e-01,-1.365209966897964478e-01,-9.798514097929000854e-02,-2.339816093444824219e-02,-2.684727124869823456e-02,-9.759907424449920654e-02,-1.677521765232086182e-01,1.495161186903715134e-02,-1.304168403148651123e-01,4.220347851514816284e-02,-1.548790931701660156e-01,-1.190493255853652954e-01,8.154788054525852203e-03,-1.014543622732162476e-01,-5.457964912056922913e-02
-7.399576157331466675e-02,-9.368613362312316895e-02,-1.404421683400869370e-02,-1.234150379896163940e-01,-7.568088173866271973e-02,-5.317533016204833984e-02,-2.245580404996871948e-01,-3.021913170814514160e-01,-1.531456112861633301e-01,-1.169339753687381744e-02,-6.451934576034545898e-02,-1.025124825537204742e-02,9.494916885159909725e-04,-1.034712195396423340e-01,4.207948688417673111e-03,-6.402252614498138428e-02,-2.929563820362091064e-02,-5.152983218431472778e-02,-2.619765326380729675e-02,-4.572515562176704407e-02
-7.332301139831542969e-02,-2.855713665485382080e-02,-1.141851618885993958e-01,-7.126463204622268677e-02,-8.132202923297882080e-02,-4.135654494166374207e-02,-4.066162183880805969e-02,-2.549691796302795410e-01,-3.926696628332138062e-02,-1.627207994461059570e-01,-1.078230515122413635e-02,-1.468085497617721558e-02,-1.690557748079299927e-01,-4.873831197619438171e-02,-1.084321960806846619e-01,-4.343371093273162842e-02,-8.765128254890441895e-02,5.320459604263305664e-04,-1.448858082294464111e-01,-1.544387191534042358e-01
-5.191492289304733276e-02,-1.109325662255287170e-01,-1.657883226871490479e-01,-6.304654479026794434e-02,-3.469806537032127380e-02,-1.499449908733367920e-01,-8.410572260618209839e-02,-2.399288415908813477e-01,-1.381317824125289917e-01,-1.934309005737304688e-01,5.276694355416111648e-05,2.856602193787693977e-03,-1.347319874912500381e-02,-2.450150437653064728e-02,-5.977804586291313171e-02,-4.346563294529914856e-02,-5.652573332190513611e-02,-1.827628538012504578e-02,-2.631946094334125519e-02,-1.584754437208175659e-01
-1.083432957530021667e-01,-1.155869662761688232e-02,-1.312105804681777954e-01,-5.474840477108955383e-02,-7.201604545116424561e-02,-3.310211375355720520e-02,-3.576818853616714478e-02,-1.082530692219734192e-01,-8.943393081426620483e-02,-1.299876868724822998e-01,-2.144143544137477875e-02,-2.757612243294715881e-02,3.364330623298883438e-03,-5.996338278055191040e-02,9.068178944289684296e-03,-1.555091515183448792e-02,-5.532722547650337219e-02,-4.522924497723579407e-02,-1.771451532840728760e-01,-1.657323092222213745e-01
-6.690747290849685669e-02,-1.088682655245065689e-02,-4.738875105977058411e-02,-3.263299167156219482e-02,-1.117293462157249451e-01,-8.921159058809280396e-02,-4.702696204185485840e-02,-2.532843351364135742e-01,-7.803685218095779419e-02,-2.096797078847885132e-01,-4.430913925170898438e-02,-1.559640467166900635e-01,4.156764596700668335e-03,-1.002795845270156860e-01,-1.008907705545425415e-01,-4.947638884186744690e-02,-9.953735023736953735e-02,-3.786877542734146118e-02,-1.343304812908172607e-01,-4.423384368419647217e-02
-2.559801563620567322e-02,-1.672502458095550537e-01,-1.582251191139221191e-01,7.897045463323593140e-03,-2.108031883835792542e-02,-2.037310302257537842e-01,-1.908412724733352661e-01,-1.874769330024719238e-01,-3.059490583837032318e-02,-2.844510972499847412e-01,-2.642690390348434448e-02,-9.518312290310859680e-03,-3.761342540383338928e-02,-1.347838193178176880e-01,6.484753638505935669e-02,-1.370403766632080078e-01,-4.111860692501068115e-02,3.738881554454565048e-03,-1.114977970719337463e-01,-1.523476373404264450e-02
-9.635958820581436157e-02,-2.309443503618240356e-01,-2.321412600576877594e-02,-7.569376379251480103e-02,-9.297550469636917114e-02,-2.170250117778778076e-01,-1.526962965726852417e-01,-1.987111270427703857e-01,-5.054139345884323120e-02,-1.660853042267262936e-03,-5.104945972561836243e-02,-2.140879631042480469e-03,-1.281659156084060669e-01,-2.352748066186904907e-01,2.852787263691425323e-02,-5.549529939889907837e-02,-1.073898896574974060e-01,-2.025619335472583771e-02,-2.049656584858894348e-03,-3.604746609926223755e-02
1.570264808833599091e-02,-6.352028995752334595e-02,-1.221744567155838013e-01,-8.889352530241012573e-02,-1.124687641859054565e-01,-4.300748184323310852e-02,-8.806838095188140869e-02,-1.319164782762527466e-01,-2.231332287192344666e-02,-4.510052874684333801e-02,-1.089922487735748291e-01,1.315155345946550369e-02,1.347479876130819321e-02,-4.607287421822547913e-02,9.210982173681259155e-02,-5.773863568902015686e-02,-4.365126788616180420e-02,-2.861355803906917572e-02,-9.441459923982620239e-02,-5.208075419068336487e-02
1.241621561348438263e-02,-8.615583647042512894e-05,-3.855460137128829956e-02,-7.543216645717620850e-02,-1.840709149837493896e-01,-1.480131298303604126e-01,-1.333126872777938843e-01,2.104136906564235687e-02,-1.610036045312881470e-01,-1.482348889112472534e-01,-1.381538063287734985e-01,1.058565173298120499e-02,-1.290433108806610107e-01,-3.724318370223045349e-02,2.457356825470924377e-02,-1.040778681635856628e-01,-9.395424276590347290e-02,-1.298050284385681152e-01,-2.652418985962867737e-02,-2.466678991913795471e-02
-3.021206008270382881e-03,-9.470930695533752441e-02,-3.326131775975227356e-02,1.462336350232362747e-02,1.253422442823648453e-02,-5.013547465205192566e-02,-3.101990744471549988e-02,-8.511637151241302490e-02,-2.926343493163585663e-02,-4.106354415416717529e-01,-1.150545328855514526e-01,7.310856133699417114e-03,-3.454111516475677490e-02,-1.386326402425765991e-01,7.337714731693267822e-02,-3.384482860565185547e-01,-8.019848912954330444e-02,-7.299996912479400635e-02,-3.836467489600181580e-02,-2.844353951513767242e-02
-2.528746426105499268e-02,-2.162207365036010742e-01,-7.774637639522552490e-02,-6.100943777710199356e-03,-1.682197153568267822e-01,2.728864783421158791e-03,-2.474733442068099976e-02,-5.191269144415855408e-02,-3.431550413370132446e-02,-3.472863510251045227e-02,-3.917686268687248230e-02,-2.169961482286453247e-02,4.860588815063238144e-03,-6.244375929236412048e-02,-1.974606066942214966e-01,-2.478525191545486450e-01,-3.321482241153717041e-02,-7.714244723320007324e-02,-2.995638363063335419e-02,-1.402779668569564819e-01
2.755228243768215179e-02,-3.322922587394714355e-01,-2.410004287958145142e-02,-1.485594827681779861e-02,2.080795355141162872e-02,2.435361407697200775e-02,-6.327353417873382568e-02,1.545015722513198853e-02,-1.730830669403076172e-01,-1.544126570224761963e-01,-3.451092913746833801e-02,-3.413686528801918030e-02,-1.604957878589630127e-01,-1.849995851516723633e-01,6.283821910619735718e-02,2.677608281373977661e-02,-1.420881599187850952e-01,-9.577089548110961914e-02,-6.589029729366302490e-02,-1.504111886024475098e-01
2.238922985270619392e-03,-4.440735280513763428e-01,-4.194672405719757080e-02,-2.807118557393550873e-02,1.629241369664669037e-02,-6.202733889222145081e-02,-4.129809886217117310e-02,-1.070258021354675293e-01,-7.806182652711868286e-02,-3.445419296622276306e-02,-4.351707920432090759e-02,-1.256270110607147217e-01,1.862984895706176758e-02,-4.299910739064216614e-02,-8.261724561452865601e-02,2.393716946244239807e-02,-5.154899135231971741e-02,-5.085086822509765625e-02,-2.260569036006927490e-01,-1.079770550131797791e-01
-1.144282370805740356e-01,-2.504568696022033691e-01,-1.313378512859344482e-01,-1.153037473559379578e-01,-6.015647575259208679e-02,-6.607541441917419434e-02,-3.076961822807788849e-02,-1.822082698345184326e-01,-5.294004082679748535e-02,-8.622270822525024414e-02,-1.943719238042831421e-01,-5.555849149823188782e-02,2.006490714848041534e-03,-6.580338627099990845e-02,1.058887392282485962e-01,3.989576362073421478e-03,-1.043697372078895569e-01,-1.061537191271781921e-01,-3.120598569512367249e-02,-3.074200637638568878e-02
-2.440462261438369751e-02,-6.794700864702463150e-03,-1.645835191011428833e-01,-6.444348394870758057e-02,-6.790302693843841553e-02,-1.413412690162658691e-01,-4.928371682763099670e-02,-1.089523062109947205e-01,-3.356708958745002747e-02,-1.657866090536117554e-01,-5.197391659021377563e-02,-1.472127139568328857e-01,-1.209777370095252991e-01,-4.580505192279815674e-02,-1.347174867987632751e-02,-2.832562848925590515e-02,-7.339817285537719727e-02,-1.709618270397186279e-01,-4.202505946159362793e-02,-3.416861221194267273e-02
-1.453723907470703125e-01,-1.752908714115619659e-02,-4.469664767384529114e-02,-1.566528379917144775e-01,-4.524264112114906311e-02,-4.898644238710403442e-02,-1.106186769902706146e-02,-1.210842840373516083e-02,-1.301193684339523315e-01,-1.157751306891441345e-02,-1.101651191711425781e-01,-1.333480700850486755e-02,-9.253358095884323120e-02,-4.531826451420783997e-02,1.201282888650894165e-01,-2.507366240024566650e-01,-1.848198473453521729e-01,-6.978347897529602051e-02,-2.874820865690708160e-02,-9.690767526626586914e-02
-1.299107968807220459e-01,-3.958667442202568054e-02,-3.486555069684982300e-02,-1.189450547099113464e-01,-3.099122829735279083e-02,-4.441186040639877319e-02,-2.944552153348922729e-02,-2.787763252854347229e-02,-2.207310944795608521e-01,-3.177607432007789612e-02,-1.222974658012390137e-01,-3.016415238380432129e-02,-4.704894870519638062e-02,-8.604221791028976440e-02,4.259169846773147583e-02,-1.751837581396102905e-01,-1.384795010089874268e-01,-1.531217247247695923e-01,-4.659866169095039368e-02,-6.209977343678474426e-02
-6.942149251699447632e-02,-9.111698716878890991e-02,-3.051263466477394104e-02,-1.111756730824708939e-02,-7.215100526809692383e-02,-2.007462270557880402e-02,-1.465102657675743103e-02,-1.057362705469131470e-01,-2.552511915564537048e-02,-7.662401348352432251e-02,-3.018168359994888306e-02,-1.787164956331253052e-01,-8.859653025865554810e-03,-7.955694943666458130e-02,-4.275562241673469543e-03,-3.939108178019523621e-02,-1.116675958037376404e-01,-1.323941349983215332e-02,-3.640705347061157227e-02,-2.189631462097167969e-01
-2.764502353966236115e-02,-2.387083321809768677e-01,-9.925772994756698608e-02,-1.708807796239852905e-02,-1.005200520157814026e-01,-8.031428605318069458e-02,-2.320060320198535919e-02,-6.198016554117202759e-02,-7.139469683170318604e-02,-2.515508979558944702e-02,-7.652560621500015259e-02,-2.010063230991363525e-01,-2.205991744995117188e-02,-1.365838348865509033e-01,4.899695515632629395e-03,-1.740925759077072144e-02,-4.287368804216384888e-02,-1.301012784242630005e-01,-7.725217193365097046e-02,-1.047929152846336365e-01
